text.id;text.date;text.length;text.lengthw;text.duration;text.durations;text.speed;text.speedwm;text.delivery;text.topic;text.topicspec;text.type;text.comments;speaker.name;speaker.gender;speaker.country;speaker.native;speaker.politfunc;speaker.politgroup;st.language;st.length;st.lengthw;st.duration;st.durations;st.speed;st.speedwm;st.delivery;interpreter.gender;interpreter.native;s.id;s.video;s.text;interpreter.id;st.gender;st.native;event.id;lang;mode
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;514;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:18.9&end=00:29.1;On the contrary, the EU is disintegrating unity by offering interim agreements to some ACP countries, with special conditions attached.;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;515;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:29.6&end=00:35.1;For example, the derogation of the rules of origin for fish that is processed in PNG and Fiji.;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;516;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:35.1&end=00:44.2;I believe this derogation is potentially hazardous and it must be thoroughly evaluated in 2011, as already agreed.;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;517;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:44.2&end=00:48.2;I'm saying that because it's important to have facts when we're discussing this.;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;518;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:48.2&end=00:54.2;What are the effects on the global fish stocks, on illegal fisheries, on employment and environment in PNG?;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;519;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:54.3&end=00:57.2;And what are the social conditions for the workers?;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;520;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=00:57.2&end=01:17.4;All this must be fully and transparently assessed, and then the derogation may or may not be abolished based on that and not on the complaints for the European fishing industry that, themselves, fish in PNG and that never land the fish there and that thereby not contribute to ehm work in the country.;;;;0027;en;sp
0027en_sp_st;17-01-11;short;201;short;74;high;163.4;read;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Lövin Isabella;F;Sweden;n;MEP;Verts-ALE;;;;;;;;;;;521;http://amelia.sslmit.unibo.it/video/video.php?id=0027en_sp_st&start=01:17.4&end=01:23.4;And they, by the way, don't pay customs when they sell the fish as domestic on the European market.;;;;0027;en;sp
0028en_sp_st;17-01-11;short;156;short;44;high;213.7;impromptu;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;McGuinness Mairead;F;Ireland;y;MEP;PPE;;;;;;;;;;;523;http://amelia.sslmit.unibo.it/video/video.php?id=0028en_sp_st&start=00:07.4&end=00:19.4;Thank you Mr President, I actually came down to participate in the next debate but I've been watching this debate from my office ehm and I'm concerned, as others have debated here, on the idea of flexibility on our rules of origin.;;;;0028;en;sp
0028en_sp_st;17-01-11;short;156;short;44;high;213.7;impromptu;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;McGuinness Mairead;F;Ireland;y;MEP;PPE;;;;;;;;;;;524;http://amelia.sslmit.unibo.it/video/video.php?id=0028en_sp_st&start=00:19.4&end=00:33.5;In the last ehm 7 days, there's been a programme on ehm British television, Channel 4, of a whole series about the fishing industry, and, I'm afraid, the European Union's fisheries policy has come in for severe criticism, and we're getting lots of e-mails from concerned citizens.;;;;0028;en;sp
0028en_sp_st;17-01-11;short;156;short;44;high;213.7;impromptu;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;McGuinness Mairead;F;Ireland;y;MEP;PPE;;;;;;;;;;;525;http://amelia.sslmit.unibo.it/video/video.php?id=0028en_sp_st&start=00:33.5&end=00:51.5;This issue didn't arise, but can I just stand and support those colleagues who have expressed huge concern about ehm a proposal that is supposed to be positive ehm as a development tool but, in fact, could be n- quite negative, not just from a European perspective, but also for the very country we are trying to assist.;;;;0028;en;sp
0028en_sp_st;17-01-11;short;156;short;44;high;213.7;impromptu;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;McGuinness Mairead;F;Ireland;y;MEP;PPE;;;;;;;;;;;526;http://amelia.sslmit.unibo.it/video/video.php?id=0028en_sp_st&start=00:51.5&end=00:52.5;Thank you.;;;;0028;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;528;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:08.8&end=00:16.5;President, it was extremely interesting debate and I will start saying, well, there is a poverty in the world.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;529;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:16.5&end=00:18.3;We need to deal with this.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;530;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:18.3&end=00:33.5;One path is we transfer ehm f- financial sources, money, but ehm it's much better really to give the people opportunities for the work, for they can make a decent living from the work they do.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;531;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:33.6&end=00:49.0;Just to mention that the 3 tuna processing facilities in Papua New Guinea, which are authorised to export tuna to the EU, employ around 5,700 persons and most of them are women.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;532;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:49.2&end=00:56.5;It's their jobs that are on stake in s- Papua New Guinea and it is one of the... most poverty-stricken countries.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;533;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=00:57.2&end=01:04.7;Commission, when it proposes derogation, took the due respect on the risks involved and made the safeguards.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;534;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=01:05.1&end=01:26.6;'Cause the Commission is there of the view that, given the low volume of trade between Papua New Guinea and the EU and the low market share of Papua New Guinea in the EU market for tuna, around 3 percent in recent years and provisional application is already from 2008, so that means that we have some experience with figures.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;535;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=01:26.8&end=01:36.7;Any, any serious disturbance of the EU's fishing and canning industry by Papua New Guinea export is highly unlikely.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;536;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=01:36.7&end=01:44.8;So it will make no perturbation neither for European fishing... industry neither for canning industry.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;537;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=01:45.2&end=01:58.0;The development of trade flows will be further analysed in a study on the effect of the implementation of the special rules of origin for fishery products which will be prepared in 2011.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;538;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=01:58.4&end=02:16.3;In addition, the Commission will monitor the trade with PNG and will not hesitate to take appropriate measures in case... a serious disturbance of the EU market becomes evident.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;539;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=02:16.7&end=02:26.4;The Interim Agreement explicitly allows for the application of such measures in its Chapter 2 on trade defence instruments.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;540;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=02:27.0&end=02:40.0;There is no indication at this stage of any negative impact of Papua New Guinea's exports of fishery products on the canning industry in other ACP or GSP+ countries.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;541;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=02:40.0&end=02:43.9;This aspect also will be looked into the study I just mentioned.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;542;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=02:44.6&end=03:10.6;I should like to add that, independently of any special rules of origin or preferential trade agreements, countries and companies exporting fish or fishery products to the EU will always have to comply with the regulation on illegal, unreported and unregulated fishing and with the EU's health and food safety requirements.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;543;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:10.8&end=03:18.2;So, I believe that it's really Commission has made very proper judgement before presupposing this measure.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;544;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:18.5&end=03:22.3;Now, a more broader issue on EPA in general.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;545;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:22.7&end=03:25.7;Well, trade is far from simple say.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;546;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:26.0&end=03:33.0;But as I told, the only way really to eradicate poverty, it's allow the growth in the developing world.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;547;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:33.3&end=03:37.7;It's true that regional cooperation starts rather difficult.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;548;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:37.9&end=03:42.0;It's not just trade agreements that make this ehm regional development.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;549;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:42.0&end=03:49.2;That's why, for Oceania region, we have 45 million euro for trade for aid.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;550;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:49.2&end=03:52.3;It's a 3 # compared with 9th EDF.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;551;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:52.3&end=03:57.4;Because only facilitating trade flows, you can expect regional trade.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;552;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=03:57.4&end=04:12.4;And if we see all developing countries, basically all the trade based on monoculture: one culture, one particular export item with a high fluctuation's rate that makes a huger effect on perturbation in the countries.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;553;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:12.4&end=04:20.4;When we talk about migratory flows, when we talk about security, safety and justice in the world, it can't just be the:;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;554;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:20.4&end=04:22.6;"""Well, we don't care about it"".";;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;555;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:22.6&end=04:27.8;We should care about it, and our service made a very proper study.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;556;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:27.8&end=04:34.6;We propose very decent measures 'cause have completely # with all the objectives of the the European Union.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;557;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:34.6&end=04:40.5;So, I believe that measure is right and safeguards are in place in case anything goes wrong.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;558;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:40.5&end=04:50.2;So, that's what I believe, it's a really proper judgement from our side and I would like really to to to support ehm and to give consent for this agreement.;;;;0029;en;sp
0029en_sp_st;17-01-11;medium;657;medium;282;medium;139.8;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Piebalgs Andris;M;Latvia;n;European Commission;;;;;;;;;;;;559;http://amelia.sslmit.unibo.it/video/video.php?id=0029en_sp_st&start=04:50.2&end=04:51.2;Thank you.;;;;0029;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;561;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:08.6&end=00:10.6;Thanks very much President, I will be brief.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;562;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:10.7&end=00:17.7;I find myself in almost, not almost in fact, I think I find myself in total agreement with the ehm Commissioner on this subject.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;563;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:17.7&end=00:28.1;Firstly, to repeat, it's important that we sign the Interim EPA because, if we don't, existing trade preferences for Papua New Guinea and Fiji will disappear under the WTO ruling.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;564;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:28.2&end=00:30.9;So, it's important we sign the Interim EPA.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;565;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:30.9&end=00:42.7;The Interim EPA is exactly that: it's interim, and I agree with all the colleagues who say that our objective in the long run should be a full, comprehensive EPA with all the Pacific countries, encouraging regional integration in the Pacific.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;566;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:42.8&end=00:50.1;But we have to take this step at the moment to ensure the continuation of preferences for the 2 largest countries in the Pacific region.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;567;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:50.4&end=00:56.9;On fishing... the Commission has made it very clear that this is an exception.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;568;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:56.9&end=00:58.4;This will be the only derogation.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;569;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=00:58.4&end=01:02.4;There are no other parts of the world we're talking about giving such a derogation.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;570;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:02.4&end=01:06.7;Why are we giving a derogation to ehm Papua New Guinea?;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;571;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:06.7&end=01:21.3;I'll tell you why: it's because it's literally on the other side of the world, ehm and... the likelihood of EU fishing fleets exploiting that area extensively is limited, but they are free to do so.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;572;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:21.3&end=01:36.4;There is nothing to stop EU fishing fleets fishing in the Papua New Guinea waters and landing their catch and getting their catch canned in Papua New Guinea, and that, as has been said earlier, would be very good for development, and indeed we should encourage it.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;573;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:36.4&end=01:53.1;But the situation at the present time is Chinese boats, Thai boats, boats of other Asian nationalities fish in Papua New Guinean waters and they land their fish back in their own country, giving no opportunity for development in Papua New Guinea.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;574;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:53.1&end=01:58.2;This is a development opportunity to provide jobs, particularly for women.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;575;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=01:58.2&end=02:03.7;And we often complain that our development policy, that we do not do enough to encourage downstream activity.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;576;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=02:03.7&end=02:07.6;Here, we're actually doing something positive for downstream activity.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;577;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=02:07.6&end=02:17.2;As the Commissioner has said, to qualify, the fish still has to meet all the ehm standards under the regulation on illegal, unreported and unregulated fishing.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;578;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=02:17.2&end=02:22.8;It has to meet all our sanitary and phytosanitary conditions, ehm absolutely essential .;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;579;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=02:22.8&end=02:28.9;The 3 factories in Papua New Guinea meet these standards at the moment, are providing useful jobs.;;;;0030;en;sp
0030en_sp_st;17-01-11;medium;567;medium;191;high;178.3;mixed;Economics and Finance;Interim Partnership Agreement between the EC and the Pacific States;EN spoken sources;;Martin David;M;United Kingdom;y;MEP;SD;;;;;;;;;;;580;http://amelia.sslmit.unibo.it/video/video.php?id=0030en_sp_st&start=02:28.9&end=02:43.7;If we have a sudden increase in the number of ehm factories, if we have a sudden import, sudden surge in imports from Papua New Guinea, then, of course, we'll have to revisit the situation and potentially ehm take action.;;;;0030;en;sp
